ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT\
6070,9,3,466202,9003466202,2099,733,10920392,10918277,15104,5792,56801286,56199044,4732,1657,28595245,28553365,13.9,12.66,19.23,19.43,44.36,44.24,38.19,38.24\
6070,9,3,466300,9003466300,4866,1797,10721340,10484243,15104,5792,56801286,56199044,4866,1797,10721340,10484243,32.22,31.03,18.88,18.66,100,100,100,100\
6070,9,3,466400,9003466400,1026,391,13726159,13535504,15104,5792,56801286,56199044,2417,1069,16273229,15835269,6.79,6.75,24.17,24.08,42.45,36.58,84.35,85.48\
6071,9,13,538100,9013538100,2339,0,1609519,1609519,11645,3496,75048907,74744876,2339,0,1609519,1609519,20.09,0,2.14,2.15,100,0,100,100\
6071,9,13,538201,9013538201,5166,1937,38757610,38541561,11645,3496,75048907,74744876,5166,1937,38757610,38541561,44.36,55.41,51.64,51.56,100,100,100,100\
6071,9,13,538202,9013538202,3939,1542,33410939,33322957,11645,3496,75048907,74744876,3939,1542,33410939,33322957,33.83,44.11,44.52,44.58,100,100,100,100\
6071,9,13,890202,9013890202,201,17,1270839,1270839,11645,3496,75048907,74744876,5205,2037,93958178,93259182,1.73,0.49,1.69,1.7,3.86,0.83,1.35,1.36\
6073,9,3,520202,9003520202,2206,770,26067378,25992235,5651,2122,44724953,43790996,4280,1537,35436897,35227264,39.04,36.29,58.28,59.36,51.54,50.1,73.56,73.78\
6073,9,3,520400,9003520400,331,165,1867224,1558448,5651,2122,44724953,43790996,7718,3054,18766456,18082302,5.86,7.78,4.17,3.56,4.29,5.4,9.95,8.62\
6073,9,3,520501,9003520501,3114,1187,16790351,16240313,5651,2122,44724953,43790996,4405,1659,19264774,18714736,55.11,55.94,37.54,37.09,70.69,71.55,87.16,86.78\
6074,9,3,487100,9003487100,6781,2494,18323085,18293335,25705,10241,74249775,72677501,6781,2494,18323085,18293335,26.38,24.35,24.68,25.17,100,100,100,100\
6074,9,3,487201,9003487201,4563,1789,7236998,7235584,25705,10241,74249775,72677501,4567,1791,7241871,7240457,17.75,17.47,9.75,9.96,99.91,99.89,99.93,99.93\
6074,9,3,487202,9003487202,3659,1159,5742970,5730554,25705,10241,74249775,72677501,3659,1159,5742970,5730554,14.23,11.32,7.73,7.88,100,100,100,100\
6074,9,3,487300,9003487300,1595,651,17527485,16159253,25705,10241,74249775,72677501,1595,651,17527485,16159253,6.21,6.36,23.61,22.23,100,100,100,100\
6074,9,3,487400,9003487400,2317,967,13379097,13304568,25705,10241,74249775,72677501,2317,967,13379097,13304568,9.01,9.44,18.02,18.31,100,100,100,100\
6074,9,3,487500,9003487500,6790,3181,12040140,11954207,25705,10241,74249775,72677501,6790,3181,12040140,11954207,26.42,31.06,16.22,16.45,100,100,100,100\
6076,9,13,890100,9013890100,3858,1830,8890595,8850581,12659,5470,226165399,221722750,3858,1830,8890595,8850581,30.48,33.46,3.93,3.99,100,100,100,100\
6076,9,13,890201,9013890201,3797,1620,124587465,120883826,12659,5470,226165399,221722750,3878,1645,126585314,122784624,29.99,29.62,55.09,54.52,97.91,98.48,98.42,98.45\
6076,9,13,890202,9013890202,5004,2020,92687339,91988343,12659,5470,226165399,221722750,5205,2037,93958178,93259182,39.53,36.93,40.98,41.49,96.14,99.17,98.65,98.64\
6078,9,3,477101,9003477101,3892,1538,38113265,38069882,12413,4089,67806175,66191877,4259,1693,45367614,45324231,31.35,37.61,56.21,57.51,91.38,90.84,84.01,83.99\
6078,9,3,477102,9003477102,8521,2551,29090117,27519202,12413,4089,67806175,66191877,8521,2551,29090117,27519202,68.65,62.39,42.9,41.57,100,100,100,100\
6078,9,3,980000,9003980000,0,0,602793,602793,12413,4089,67806175,66191877,0,0,6516814,6516814,0,0,0.89,0.91,0,0,9.25,9.25\
6081,9,3,466400,9003466400,1381,674,1951374,1787093,1381,674,1951374,1787093,2417,1069,16273229,15835269,100,100,100,100,57.14,63.05,11.99,11.29\
6082,9,3,480300,9003480300,2244,971,2938235,2938235,44654,17558,88617689,86169677,2244,971,2938235,2938235,5.03,5.53,3.32,3.41,100,100,100,100\
6082,9,3,480400,9003480400,3730,1468,4204157,4204157,44654,17558,88617689,86169677,3730,1468,4204157,4204157,8.35,8.36,4.74,4.88,100,100,100,100\
6082,9,3,480500,9003480500,3253,1394,3972294,3637082,44654,17558,88617689,86169677,3253,1394,3972294,3637082,7.28,7.94,4.48,4.22,100,100,100,100\
6082,9,3,480600,9003480600,4955,2283,2174574,1745996,44654,17558,88617689,86169677,4955,2283,2174574,1745996,11.1,13,2.45,2.03,100,100,100,100\
6082,9,3,480700,9003480700,2210,911,2707343,2348788,44654,17558,88617689,86169677,2210,911,2707343,2348788,4.95,5.19,3.06,2.73,100,100,100,100\
6082,9,3,480800,9003480800,4425,2070,13164312,13156532,44654,17558,88617689,86169677,4425,2070,13164312,13156532,9.91,11.79,14.86,15.27,100,100,100,100\
6082,9,3,480900,9003480900,2246,912,5842608,5842608,44654,17558,88617689,86169677,2246,912,5842608,5842608,5.03,5.19,6.59,6.78,100,100,100,100\
6082,9,3,481000,9003481000,3644,1306,19456970,19441818,44654,17558,88617689,86169677,3644,1306,19456970,19441818,8.16,7.44,21.96,22.56,100,100,100,100\
6082,9,3,481100,9003481100,3855,1549,5745208,5745208,44654,17558,88617689,86169677,3855,1549,5745208,5745208,8.63,8.82,6.48,6.67,100,100,100,100\
6082,9,3,481200,9003481200,3769,1733,6519046,6138925,44654,17558,88617689,86169677,3769,1733,6519046,6138925,8.44,9.87,7.36,7.12,100,100,100,100\
6082,9,3,481300,9003481300,3032,1192,8508076,7833941,44654,17558,88617689,86169677,3032,1192,8508076,7833941,6.79,6.79,9.6,9.09,100,100,100,100\
6082,9,3,524300,9003524300,7291,1769,13384866,13136387,44654,17558,88617689,86169677,7291,1769,13384866,13136387,16.33,10.08,15.1,15.24,100,100,100,100\
6084,9,13,533101,9013533101,9318,3309,67857692,66379109,15067,5457,104895992,103265782,9318,3309,67857692,66379109,61.84,60.64,64.69,64.28,100,100,100,100\
6084,9,13,533102,9013533102,5734,2142,36405996,36254369,15067,5457,104895992,103265782,5734,2142,36405996,36254369,38.06,39.25,34.71,35.11,100,100,100,100\
6084,9,13,535200,9013535200,15,6,632304,632304,15067,5457,104895992,103265782,6441,2533,44566270,43211028,0.1,0.11,0.6,0.61,0.23,0.24,1.42,1.46\
6085,9,3,460204,9003460204,789,321,2740972,2730336,7276,2987,12706302,12367991,5941,2644,17739182,17592337,10.84,10.75,21.57,22.08,13.28,12.14,15.45,15.52\
6085,9,3,460301,9003460301,2809,1201,4309320,4140433,7276,2987,12706302,12367991,4982,2010,7569203,7400316,38.61,40.21,33.91,33.48,56.38,59.75,56.93,55.95\
6085,9,3,460302,9003460302,3678,1465,5656010,5497222,7276,2987,12706302,12367991,4033,1714,5960159,5801371,50.55,49.05,44.51,44.45,91.2,85.47,94.9,94.76\
6088,9,3,484100,9003484100,4936,2363,30439198,29142176,4936,2363,30439198,29142176,5527,2651,34813513,33516491,100,100,100,100,89.31,89.14,87.44,86.95\
6089,9,3,466101,9003466101,1107,449,3060796,3009161,2813,1185,7088681,7007276,4200,1800,13972144,13869645,39.35,37.89,43.18,42.94,26.36,24.94,21.91,21.7\
6089,9,3,466102,9003466102,1706,736,4027885,3998115,2813,1185,7088681,7007276,4978,1854,11061699,11031929,60.65,62.11,56.82,57.06,34.27,39.7,36.41,36.24\
6090,9,3,468101,9003468101,1232,460,35084682,35084682,1232,460,35084682,35084682,7468,2732,91821908,91537265,100,100,100,100,16.5,16.84,38.21,38.33\
6091,9,3,330100,9003330100,140,94,30953245,28774800,140,94,30953245,28774800,2114,856,89607083,85675124,100,100,100,100,6.62,10.98,34.54,33.59\
6092,9,3,466101,9003466101,1073,371,3125478,3125478,4203,1468,22395785,22356020,4200,1800,13972144,13869645,25.53,25.27,13.96,13.98,25.55,20.61,22.37,22.53\
6092,9,3,466102,9003466102,497,173,1595454,1595454,4203,1468,22395785,22356020,4978,1854,11061699,11031929,11.82,11.78,7.12,7.14,9.98,9.33,14.42,14.46\
6092,9,3,466202,9003466202,2633,924,17674853,17635088,4203,1468,22395785,22356020,4732,1657,28595245,28553365,62.65,62.94,78.92,78.88,55.64,55.76,61.81,61.76\
6093,9,3,477101,9003477101,367,155,7254349,7254349,3322,1380,43411165,43268546,4259,1693,45367614,45324231,11.05,11.23,16.71,16.77,8.62,9.16,15.99,16.01\
6093,9,3,477200,9003477200,2955,1225,36156816,36014197,3322,1380,43411165,43268546,2955,1225,36156816,36014197,88.95,88.77,83.29,83.23,100,100,100,100\
6095,9,3,473100,9003473100,6246,2250,10598514,10598514,29079,11781,80415412,76633889,6246,2250,10598514,10598514,21.48,19.1,13.18,13.83,100,100,100,100\
6095,9,3,473400,9003473400,1854,936,2350625,2303906,29079,11781,80415412,76633889,1854,936,2350625,2303906,6.38,7.94,2.92,3.01,100,100,100,100\
6095,9,3,473501,9003473501,4400,1787,25570560,24894762,29079,11781,80415412,76633889,4400,1787,25570560,24894762,15.13,15.17,31.8,32.49,100,100,100,100\
6095,9,3,473502,9003473502,3241,1393,14730123,14031327,29079,11781,80415412,76633889,3241,1393,14730123,14031327,11.15,11.82,18.32,18.31,100,100,100,100\
6095,9,3,473601,9003473601,3320,1362,13712383,12483568,29079,11781,80415412,76633889,3320,1362,13712383,12483568,11.42,11.56,17.05,16.29,100,100,100,100\
6095,9,3,473602,9003473602,2260,1032,3331522,3252777,29079,11781,80415412,76633889,2260,1032,3331522,3252777,7.77,8.76,4.14,4.24,100,100,100,100\
6095,9,3,473700,9003473700,5865,2278,8023970,7146046,29079,11781,80415412,76633889,5865,2278,8023970,7146046,20.17,19.34,9.98,9.32,100,100,100,100\
6095,9,3,473800,9003473800,1858,729,2062073,1887347,29079,11781,80415412,76633889,1858,729,2062073,1887347,6.39,6.19,2.56,2.46,100,100,100,100\
6095,9,3,524400,9003524400,35,14,35642,35642,29079,11781,80415412,76633889,3057,1336,2748775,2748775,0.12,0.12,0.04,0.05,1.14,1.05,1.3,1.3\
6096,9,3,476100,9003476100,4570,2008,7233406,6348243,12498,5429,25745846,24860683,4570,2008,7233406,6348243,36.57,36.99,28.1,25.54,100,100,100,100\
6096,9,3,476200,9003476200,2814,1155,3985526,3985526,12498,5429,25745846,24860683,2814,1155,3985526,3985526,22.52,21.27,15.48,16.03,100,100,100,100\
6096,9,3,476300,9003476300,5114,2266,9364654,9364654,12498,5429,25745846,24860683,5114,2266,9364654,9364654,40.92,41.74,36.37,37.67,100,100,100,100\
6096,9,3,980000,9003980000,0,0,5162260,5162260,12498,5429,25745846,24860683,0,0,6516814,6516814,0,0,20.05,20.76,0,0,79.21,79.21\
6098,9,5,290100,9005290100,101,40,343428,343428,12426,6186,153166626,146433098,3799,1589,100568238,93896772,0.81,0.65,0.22,0.23,2.66,2.52,0.34,.37\
6098,9,5,293100,9005293100,1160,558,69384262,65942039,12426,6186,153166626,146433098,1485,722,85269228,81666018,9.34,9.02,45.3,45.03,78.11,77.29,81.37,80.75\
6098,9,5,306100,9005306100,94,64,1132802,1132802,12426,6186,153166626,146433098,6970,2923,98867958,95927234,0.76,1.03,0.74,0.77,1.35,2.19,1.15,1.18\
6098,9,5,320100,9005320100,6345,3124,25507286,25430395,12426,6186,153166626,146433098,6345,3124,25507286,25430395,51.06,50.5,16.65,17.37,100,100,100,100\
6098,9,5,320200,9005320200,4726,2400,56798848,53584434,12426,6186,153166626,146433098,4897,2489,62092417,58775721,38.03,38.8,37.08,36.59,96.51,96.42,91.47,91.17\
6103,9,3,502100,9003502100,1410,1168,1250138,1189897,1410,1168,1274274,1214033,1852,1478,2614874,2300537,100,100,98.11,98.01,76.13,79.03,47.81,51.72\
6103,9,3,524600,9003524600,0,0,24136,24136,1410,1168,1274274,1214033,3311,1664,1284875,1284875,0,0,1.89,1.99,0,0,1.88,1.88\
6105,9,3,496900,9003496900,172,71,17288,17288,19392,11179,6079380,6079380,6332,3122,2142754,2142754,0.89,0.64,0.28,0.28,2.72,2.27,0.81,.81\
6105,9,3,497000,9003497000,221,144,203300,203300,19392,11179,6079380,6079380,4342,1598,2407397,2407397,1.14,1.29,3.34,3.34,5.09,9.01,8.44,8.44\
6105,9,3,497100,9003497100,149,83,80447,80447,19392,11179,6079380,6079380,4070,2106,1340644,1340644,0.77,0.74,1.32,1.32,3.66,3.94,6,6\
6105,9,3,497300,9003497300,49,20,98738,98738,19392,11179,6079380,6079380,5207,1833,5312821,5311493,0.25,0.18,1.62,1.62,0.94,1.09,1.86,1.86\
6105,9,3,502100,9003502100,98,80,10203,10203,19392,11179,6079380,6079380,1852,1478,2614874,2300537,0.51,0.72,0.17,0.17,5.29,5.41,0.39,.44\
6105,9,3,503100,9003503100,4478,2963,656785,656785,19392,11179,6079380,6079380,4478,2963,701839,701839,23.09,26.51,10.8,10.8,100,100,93.58,93.58\
6105,9,3,503300,9003503300,2390,1499,274891,274891,19392,11179,6079380,6079380,2390,1499,274891,274891,12.32,13.41,4.52,4.52,100,100,100,100\
6105,9,3,503800,9003503800,87,20,754035,754035,19392,11179,6079380,6079380,3508,785,1863812,1853066,0.45,0.18,12.4,12.4,2.48,2.55,40.46,40.69\
6105,9,3,504200,9003504200,4865,2701,1105342,1105342,19392,11179,6079380,6079380,5123,2808,1168169,1168169,25.09,24.16,18.18,18.18,94.96,96.19,94.62,94.62\
6105,9,3,524501,9003524501,1491,791,289402,289402,19392,11179,6079380,6079380,2704,1341,422363,422363,7.69,7.08,4.76,4.76,55.14,58.99,68.52,68.52\
6105,9,3,524502,9003524502,2158,1189,1705657,1705657,19392,11179,6079380,6079380,2158,1189,1705657,1705657,11.13,10.64,28.06,28.06,100,100,100,100\
6105,9,3,524600,9003524600,3234,1618,883292,883292,19392,11179,6079380,6079380,3311,1664,1284875,1284875,16.68,14.47,14.53,14.53,97.67,97.24,68.75,68.75\
6106,9,3,500300,9003500300,1770,820,466919,466919,39902,15404,11205897,10951801,2343,1102,531516,531516,4.44,5.32,4.17,4.26,75.54,74.41,87.85,87.85\
6106,9,3,500400,9003500400,1557,624,481591,481591,39902,15404,11205897,10951801,1687,709,948719,948719,3.9,4.05,4.3,4.4,92.29,88.01,50.76,50.76\
6106,9,3,500500,9003500500,1477,794,282625,282625,39902,15404,11205897,10951801,1477,794,282625,282625,3.7,5.15,2.52,2.58,100,100,100,100\
6106,9,3,502100,9003502100,344,230,1042536,788440,39902,15404,11205897,10951801,1852,1478,2614874,2300537,0.86,1.49,9.3,7.2,18.57,15.56,39.87,34.27\
6106,9,3,502600,9003502600,156,70,9873,9873,39902,15404,11205897,10951801,3838,1419,546763,546763,0.39,0.45,0.09,0.09,4.06,4.93,1.81,1.81\
6106,9,3,502700,9003502700,4095,1095,737827,737827,39902,15404,11205897,10951801,5240,1592,902888,902888,10.26,7.11,6.58,6.74,78.15,68.78,81.72,81.72\
6106,9,3,502800,9003502800,3283,1136,465929,465929,39902,15404,11205897,10951801,3283,1136,465929,465929,8.23,7.37,4.16,4.25,100,100,100,100\
6106,9,3,502900,9003502900,2938,1441,766849,766849,39902,15404,11205897,10951801,2938,1441,766849,766849,7.36,9.35,6.84,7,100,100,100,100\
6106,9,3,503000,9003503000,3255,1262,425619,425619,39902,15404,11205897,10951801,3255,1262,425619,425619,8.16,8.19,3.8,3.89,100,100,100,100\
6106,9,3,503100,9003503100,0,0,45054,45054,39902,15404,11205897,10951801,4478,2963,701839,701839,0,0,0.4,0.41,0,0,6.42,6.42\
6106,9,3,504100,9003504100,1855,699,324256,324256,39902,15404,11205897,10951801,1855,699,324256,324256,4.65,4.54,2.89,2.96,100,100,100,100\
6106,9,3,504200,9003504200,258,107,62827,62827,39902,15404,11205897,10951801,5123,2808,1168169,1168169,0.65,0.69,0.56,0.57,5.04,3.81,5.38,5.38\
6106,9,3,504300,9003504300,2946,1203,703591,703591,39902,15404,11205897,10951801,2946,1203,811000,811000,7.38,7.81,6.28,6.42,100,100,86.76,86.76\
6106,9,3,504500,9003504500,3701,1398,887173,887173,39902,15404,11205897,10951801,3701,1398,887173,887173,9.28,9.08,7.92,8.1,100,100,100,100\
6106,9,3,504800,9003504800,2956,1119,925635,925635,39902,15404,11205897,10951801,4560,1694,1502084,1491699,7.41,7.26,8.26,8.45,64.82,66.06,61.62,62.05\
6106,9,3,504900,9003504900,4548,1608,1557192,1557192,39902,15404,11205897,10951801,4548,1608,1557192,1557192,11.4,10.44,13.9,14.22,100,100,100,100\
6106,9,3,524501,9003524501,1213,550,132961,132961,39902,15404,11205897,10951801,2704,1341,422363,422363,3.04,3.57,1.19,1.21,44.86,41.01,31.48,31.48\
6106,9,3,524600,9003524600,0,0,121713,121713,39902,15404,11205897,10951801,3311,1664,1284875,1284875,0,0,1.09,1.11,0,0,9.47,9.47\
6106,9,3,524700,9003524700,3550,1248,1765727,1765727,39902,15404,11205897,10951801,3624,1276,1786836,1786836,8.9,8.1,15.76,16.12,97.96,97.81,98.82,98.82\
6107,9,3,460100,9003460100,88,39,246758,148322,18786,7846,17438369,16897276,3325,1467,10512485,9842900,0.47,0.5,1.42,0.88,2.65,2.66,2.35,1.51\
6107,9,3,496300,9003496300,2194,919,1375631,1375631,18786,7846,17438369,16897276,3565,1502,2180755,2180755,11.68,11.71,7.89,8.14,61.54,61.19,63.08,63.08\
6107,9,3,496400,9003496400,2555,974,2449610,2449610,18786,7846,17438369,16897276,2954,1166,2856773,2856773,13.6,12.41,14.05,14.5,86.49,83.53,85.75,85.75\
6107,9,3,496500,9003496500,2700,1093,1367007,1367007,18786,7846,17438369,16897276,2700,1093,1367007,1367007,14.37,13.93,7.84,8.09,100,100,100,100\
6107,9,3,496600,9003496600,2741,1193,3471567,3223620,18786,7846,17438369,16897276,2741,1193,3471567,3223620,14.59,15.21,19.91,19.08,100,100,100,100\
6107,9,3,496900,9003496900,632,305,475638,475638,18786,7846,17438369,16897276,6332,3122,2142754,2142754,3.36,3.89,2.73,2.81,9.98,9.77,22.2,22.2\
6107,9,3,497000,9003497000,1308,476,700439,700439,18786,7846,17438369,16897276,4342,1598,2407397,2407397,6.96,6.07,4.02,4.15,30.12,29.79,29.1,29.1\
6107,9,3,497100,9003497100,665,348,213999,213999,18786,7846,17438369,16897276,4070,2106,1340644,1340644,3.54,4.44,1.23,1.27,16.34,16.52,15.96,15.96\
6107,9,3,497400,9003497400,1631,660,1609745,1603508,18786,7846,17438369,16897276,3834,1509,4062836,4056599,8.68,8.41,9.23,9.49,42.54,43.74,39.62,39.53\
6107,9,3,497600,9003497600,2342,1015,1791703,1791703,18786,7846,17438369,16897276,2342,1015,1791703,1791703,12.47,12.94,10.27,10.6,100,100,100,100\
6107,9,3,497700,9003497700,1930,824,3736272,3547799,18786,7846,17438369,16897276,4140,1643,16495094,15661825,10.27,10.5,21.43,21,46.62,50.15,22.65,22.65\
6108,9,3,510100,9003510100,2232,904,3752954,3245772,24307,9845,22149025,21005202,2232,904,3752954,3245772,9.18,9.18,16.94,15.45,100,100,100,100\
6108,9,3,510200,9003510200,2502,1020,3214118,2904194,24307,9845,22149025,21005202,2502,1020,3214118,2904194,10.29,10.36,14.51,13.83,100,100,100,100\
6108,9,3,510300,9003510300,4310,1663,2388036,2388036,24307,9845,22149025,21005202,4310,1663,2388036,2388036,17.73,16.89,10.78,11.37,100,100,100,100\
6108,9,3,510400,9003510400,5659,2462,2790929,2703101,24307,9845,22149025,21005202,5659,2462,2790929,2703101,23.28,25.01,12.6,12.87,100,100,100,100\
6108,9,3,510500,9003510500,243,107,892787,892787,24307,9845,22149025,21005202,3458,1454,3647151,3628668,1,1.09,4.03,4.25,7.03,7.36,24.48,24.6\
6108,9,3,510600,9003510600,71,50,1006064,868650,24307,9845,22149025,21005202,5007,2269,7124243,6839911,0.29,0.51,4.54,4.14,1.42,2.2,14.12,12.7\
6108,9,3,511200,9003511200,3363,1307,1958986,1899318,24307,9845,22149025,21005202,3363,1307,1958986,1899318,13.84,13.28,8.84,9.04,100,100,100,100\
6108,9,3,511300,9003511300,3509,1451,1794244,1752437,24307,9845,22149025,21005202,3509,1451,1794244,1752437,14.44,14.74,8.1,8.34,100,100,100,100\
6108,9,3,511400,9003511400,2418,881,4350907,4350907,24307,9845,22149025,21005202,2421,882,4350932,4350932,9.95,8.95,19.64,20.71,99.88,99.89,100,100\
6109,9,3,492100,9003492100,3319,1488,10752957,8886588,26668,11677,33954674,31883298,3319,1488,10752957,8886588,12.45,12.74,31.67,27.87,100,100,100,100\
6109,9,3,492200,9003492200,4163,1790,2703222,2703222,26668,11677,33954674,31883298,4163,1790,2703222,2703222,15.61,15.33,7.96,8.48,100,100,100,100\
6109,9,3,492300,9003492300,5815,2745,5483734,5448302,26668,11677,33954674,31883298,5815,2745,5483734,5448302,21.81,23.51,16.15,17.09,100,100,100,100\
6109,9,3,492400,9003492400,2967,1215,3011187,3008128,26668,11677,33954674,31883298,2967,1215,3011187,3008128,11.13,10.41,8.87,9.43,100,100,100,100\
6109,9,3,492500,9003492500,3433,1443,3223321,3223321,26668,11677,33954674,31883298,3433,1443,3223321,3223321,12.87,12.36,9.49,10.11,100,100,100,100\
6109,9,3,492600,9003492600,6971,2996,8780253,8613737,26668,11677,33954674,31883298,6971,2996,8780253,8613737,26.14,25.66,25.86,27.02,100,100,100,100\
6110,9,3,496100,9003496100,2691,1121,3163518,3163518,12650,5264,8639056,8639056,2691,1121,3163518,3163518,21.27,21.3,36.62,36.62,100,100,100,100\
6110,9,3,496200,9003496200,4592,1924,2746031,2746031,12650,5264,8639056,8639056,4592,1924,2746031,2746031,36.3,36.55,31.79,31.79,100,100,100,100\
6110,9,3,496300,9003496300,1371,583,805124,805124,12650,5264,8639056,8639056,3565,1502,2180755,2180755,10.84,11.08,9.32,9.32,38.46,38.81,36.92,36.92\
6110,9,3,496400,9003496400,399,192,407163,407163,12650,5264,8639056,8639056,2954,1166,2856773,2856773,3.15,3.65,4.71,4.71,13.51,16.47,14.25,14.25\
6110,9,3,496800,9003496800,3523,1416,1388702,1388702,12650,5264,8639056,8639056,3523,1416,1388702,1388702,27.85,26.9,16.07,16.07,100,100,100,100\
6110,9,3,504300,9003504300,0,0,107409,107409,12650,5264,8639056,8639056,2946,1203,811000,811000,0,0,1.24,1.24,0,0,13.24,13.24\
6110,9,3,524700,9003524700,74,28,21109,21109,12650,5264,8639056,8639056,3624,1276,1786836,1786836,0.58,0.53,0.24,0.24,2.04,2.19,1.18,1.18\
6111,9,3,494100,9003494100,6048,2804,5045636,5045636,30562,13011,34034916,34034916,6048,2804,5045636,5045636,19.79,21.55,14.82,14.82,100,100,100,100\
6111,9,3,494201,9003494201,4822,1857,6059658,6059658,30562,13011,34034916,34034916,4822,1857,6059658,6059658,15.78,14.27,17.8,17.8,100,100,100,100\
6111,9,3,494202,9003494202,2815,1193,2486784,2486784,30562,13011,34034916,34034916,2815,1193,2486784,2486784,9.21,9.17,7.31,7.31,100,100,100,100\
6111,9,3,494300,9003494300,4140,1619,5139480,5139480,30562,13011,34034916,34034916,4140,1619,5139480,5139480,13.55,12.44,15.1,15.1,100,100,100,100\
6111,9,3,494400,9003494400,4758,2025,4333113,4333113,30562,13011,34034916,34034916,4758,2025,4333113,4333113,15.57,15.56,12.73,12.73,100,100,100,100\
6111,9,3,494500,9003494500,4497,1901,5166535,5166535,30562,13011,34034916,34034916,4497,1901,5166535,5166535,14.71,14.61,15.18,15.18,100,100,100,100\
6111,9,3,494600,9003494600,3482,1612,5803710,5803710,30562,13011,34034916,34034916,3482,1612,5803710,5803710,11.39,12.39,17.05,17.05,100,100,100,100\
6112,9,3,501200,9003501200,600,281,187816,187816,22879,9057,7079029,7065436,2369,1054,731973,731973,2.62,3.1,2.65,2.66,25.33,26.66,25.66,25.66\
6112,9,3,501400,9003501400,2641,1250,370000,370000,22879,9057,7079029,7065436,2641,1250,370000,370000,11.54,13.8,5.23,5.24,100,100,100,100\
6112,9,3,501500,9003501500,3550,1531,1803282,1789689,22879,9057,7079029,7065436,3550,1531,1803282,1789689,15.52,16.9,25.47,25.33,100,100,100,100\
